date,product,product_line,product_type,type,market_size,market,state,marketing,total_expenses,inventory,cogs,margin,sales,profit,difference_between_actual_and_target_profit,target_cogs,target_margin,target_sales,target_profit
Nov-2013,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Illinois,75,108,1691,228,304,567,291,1,290,390,680,290
Nov-2013,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Ohio,50,75,1283,181,182,387,159,-11,230,230,460,170
Nov-2013,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,Central,Colorado,50,75,1283,181,182,387,159,59,170,160,330,100
Nov-2013,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,Central,Illinois,33,45,930,118,172,309,188,78,110,150,260,110
Nov-2013,Mint,Leaves,Herbal Tea,Decaf,Major Market,Central,Illinois,22,33,984,81,117,211,125,45,70,110,180,80
Nov-2013,Darjeeling,Leaves,Tea,Regular,Major Market,Central,Ohio,25,57,798,78,119,210,92,32,60,100,160,60
Nov-2013,Earl Grey,Leaves,Tea,Regular,Major Market,Central,Illinois,24,55,659,75,114,201,88,38,60,90,150,50
Nov-2013,Earl Grey,Leaves,Tea,Regular,Major Market,Central,Ohio,31,54,666,102,143,261,132,62,80,120,200,70
Nov-2013,Green Tea,Leaves,Tea,Regular,Major Market,Central,Colorado,29,42,561,88,112,213,104,44,70,90,160,60
Nov-2013,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,Central,Iowa,3,16,596,10,13,25,-4,-14,0,20,20,10
Nov-2013,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,Central,Wisconsin,25,52,557,77,103,192,76,16,70,100,170,60
Nov-2013,Amaretto,Beans,Coffee,Regular,Small Market,Central,Iowa,4,16,848,15,24,42,12,2,10,20,30,10
Nov-2013,Colombian,Beans,Coffee,Regular,Small Market,Central,Missouri,31,64,601,82,102,196,56,16,80,100,180,40
Nov-2013,Colombian,Beans,Coffee,Regular,Small Market,Central,Wisconsin,85,114,694,94,130,239,24,-6,90,130,220,30
Nov-2013,Caffe Mocha,Beans,Espresso,Regular,Small Market,Central,Missouri,15,27,885,54,78,141,76,-4,60,100,160,80
Nov-2013,Caffe Mocha,Beans,Espresso,Regular,Small Market,Central,Wisconsin,23,44,1063,75,89,175,67,-3,90,110,200,70
Nov-2013,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,Central,Iowa,75,108,1691,228,304,567,291,111,210,280,490,180
Nov-2013,Lemon,Leaves,Herbal Tea,Decaf,Small Market,Central,Iowa,36,58,803,113,165,296,159,59,100,150,250,100
Nov-2013,Darjeeling,Leaves,Tea,Regular,Small Market,Central,Iowa,59,83,1778,211,212,451,191,81,170,180,350,110
Nov-2013,Earl Grey,Leaves,Tea,Regular,Small Market,Central,Iowa,93,127,1784,245,300,581,257,127,200,250,450,130
Dec-2013,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,Central,Colorado,24,36,1003,86,124,224,131,41,80,120,200,90
Dec-2013,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,Central,Illinois,40,63,830,127,185,332,181,51,120,180,300,130
Dec-2013,Decaf Espresso,Beans,Espresso,Decaf,Major Market,Central,Colorado,22,54,677,67,101,179,70,-10,80,130,210,80
Dec-2013,Decaf Espresso,Beans,Espresso,Decaf,Major Market,Central,Illinois,70,94,1820,250,251,534,233,-7,320,320,640,240
Dec-2013,Amaretto,Beans,Coffee,Regular,Major Market,Central,Colorado,34,45,959,123,179,322,199,69,120,170,290,130
Dec-2013,Colombian,Beans,Coffee,Regular,Major Market,Central,Illinois,73,116,1191,224,310,569,288,98,220,300,520,190
Dec-2013,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Colorado,15,26,601,54,79,142,79,-11,60,110,170,90
Dec-2013,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Illinois,81,113,1744,247,329,614,321,1,310,420,730,320
Dec-2013,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Ohio,42,66,1319,153,153,326,129,-11,190,200,390,140
Dec-2013,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,Central,Colorado,42,66,1319,153,153,326,129,49,140,140,280,80
Dec-2013,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,Central,Illinois,34,46,959,123,179,322,197,67,110,170,280,130
Dec-2013,Mint,Leaves,Herbal Tea,Decaf,Major Market,Central,Illinois,24,36,1003,86,124,224,131,51,80,110,190,80
Dec-2013,Darjeeling,Leaves,Tea,Regular,Major Market,Central,Ohio,29,61,817,88,133,236,107,37,70,110,180,70
Dec-2013,Earl Grey,Leaves,Tea,Regular,Major Market,Central,Ohio,41,65,690,134,186,341,180,90,110,150,260,90
Dec-2013,Green Tea,Leaves,Tea,Regular,Major Market,Central,Colorado,26,38,551,81,104,197,98,38,60,90,150,60
Dec-2013,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,Central,Iowa,3,15,594,10,14,26,-1,-11,0,20,20,10
Dec-2013,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,Central,Wisconsin,27,55,575,83,112,208,85,15,80,110,190,70
Dec-2013,Colombian,Beans,Coffee,Regular,Small Market,Central,Missouri,25,59,619,68,85,163,39,-1,60,90,150,40
Dec-2013,Colombian,Beans,Coffee,Regular,Small Market,Central,Wisconsin,95,125,716,105,145,266,30,0,100,140,240,30
Dec-2013,Caffe Mocha,Beans,Espresso,Regular,Small Market,Central,Missouri,14,25,898,50,73,131,71,1,60,90,150,70
Dec-2013,Caffe Mocha,Beans,Espresso,Regular,Small Market,Central,Wisconsin,24,46,1079,80,96,188,74,-6,100,120,220,80
Dec-2013,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,Central,Iowa,81,113,1744,247,329,614,321,121,230,300,530,200
Dec-2013,Lemon,Leaves,Herbal Tea,Decaf,Small Market,Central,Iowa,40,62,830,127,185,332,183,63,120,170,290,120
Dec-2013,Darjeeling,Leaves,Tea,Regular,Small Market,Central,Iowa,70,95,1820,250,251,534,232,112,210,200,410,120
Dec-2013,Earl Grey,Leaves,Tea,Regular,Small Market,Central,Iowa,111,144,1838,294,360,697,321,151,240,300,540,170
Dec-2013,Earl Grey,Leaves,Tea,Regular,Small Market,Central,Missouri,7,41,218,20,25,48,-24,-14,10,20,30,-10
Oct-2012,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,West,California,50,93,3654,154,-24,130,-117,-17,220,-30,190,-100
Oct-2012,Decaf Espresso,Beans,Espresso,Decaf,Major Market,West,California,84,116,1662,257,341,598,225,-15,230,320,550,240
Oct-2012,Amaretto,Beans,Coffee,Regular,Major Market,West,California,39,61,2555,122,-13,109,-74,-14,170,-20,150,-60
Oct-2012,Colombian,Beans,Coffee,Regular,Major Market,West,California,91,143,2548,260,390,650,247,-223,380,580,960,470
Oct-2012,Caffe Latte,Beans,Espresso,Regular,Major Market,West,California,66,90,1755,239,239,478,149,-11,210,220,430,160
Oct-2012,Caffe Mocha,Beans,Espresso,Regular,Major Market,West,California,113,146,898,125,173,298,27,-23,110,160,270,50
Oct-2012,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,West,California,30,42,971,108,157,265,115,-5,80,130,210,120
Oct-2012,Lemon,Leaves,Herbal Tea,Decaf,Major Market,West,California,74,95,1246,239,281,520,186,16,190,220,410,170
Oct-2012,Darjeeling,Leaves,Tea,Regular,Major Market,West,California,34,45,915,123,179,302,134,54,50,90,140,80
Oct-2012,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Oregon,13,35,419,43,64,107,29,-51,50,100,150,80
Oct-2012,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Utah,30,64,593,79,98,177,34,-86,100,160,260,120
Oct-2012,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Washington,87,117,683,96,134,230,17,-83,140,190,330,100
Oct-2012,Decaf Espresso,Beans,Espresso,Decaf,Small Market,West,Oregon,45,70,1267,161,161,322,91,-19,140,150,290,110
Oct-2012,Decaf Espresso,Beans,Espresso,Decaf,Small Market,West,Washington,24,46,1055,80,94,174,48,-32,60,90,150,80
Oct-2012,Amaretto,Beans,Coffee,Regular,Small Market,West,Oregon,46,76,503,51,71,122,-5,-55,70,100,170,50
Oct-2012,Amaretto,Beans,Coffee,Regular,Small Market,West,Utah,20,41,1053,65,77,142,36,-54,90,110,200,90
Oct-2012,Colombian,Beans,Coffee,Regular,Small Market,West,Oregon,19,63,463,60,84,144,21,-69,80,130,210,90
Oct-2012,Colombian,Beans,Coffee,Regular,Small Market,West,Utah,15,42,375,47,64,111,22,-58,50,100,150,80
Oct-2012,Colombian,Beans,Coffee,Regular,Small Market,West,Washington,21,43,438,68,99,167,56,-54,90,140,230,110
Oct-2012,Caffe Latte,Beans,Espresso,Regular,Small Market,West,Washington,7,19,573,22,29,51,10,-10,10,20,30,20
Oct-2012,Caffe Mocha,Beans,Espresso,Regular,Small Market,West,Nevada,5,17,846,21,31,52,14,-6,10,20,30,20
Oct-2012,Caffe Mocha,Beans,Espresso,Regular,Small Market,West,Utah,33,46,564,103,133,236,87,-23,80,130,210,110
Oct-2012,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,West,Nevada,113,147,898,125,173,298,26,-34,90,150,240,60
Oct-2012,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,West,Washington,41,73,1119,125,188,313,115,-15,90,160,250,130
Oct-2012,Lemon,Leaves,Herbal Tea,Decaf,Small Market,West,Nevada,50,93,1132,154,213,367,120,0,120,170,290,120
Oct-2012,Lemon,Leaves,Herbal Tea,Decaf,Small Market,West,Oregon,29,42,572,90,115,205,73,-17,60,100,160,90
Oct-2012,Mint,Leaves,Herbal Tea,Decaf,Small Market,West,Nevada,39,62,789,122,176,298,114,-16,90,150,240,130
Oct-2012,Mint,Leaves,Herbal Tea,Decaf,Small Market,West,Utah,26,50,1698,86,23,109,-27,-27,60,20,80,0
Oct-2012,Darjeeling,Leaves,Tea,Regular,Small Market,West,Nevada,84,117,1662,257,341,598,224,94,110,180,290,130
Oct-2012,Darjeeling,Leaves,Tea,Regular,Small Market,West,Oregon,5,16,480,21,32,53,16,-4,0,20,20,20
Oct-2012,Earl Grey,Leaves,Tea,Regular,Small Market,West,Nevada,66,90,1755,239,239,478,149,69,110,120,230,80
Oct-2012,Green Tea,Leaves,Tea,Regular,Small Market,West,Nevada,96,129,7058,255,-255,21,-363,-193,110,-110,0,-170
Oct-2012,Green Tea,Leaves,Tea,Regular,Small Market,West,Utah,9,43,209,25,31,56,-12,-22,0,20,20,10
Nov-2012,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,West,California,57,100,3909,173,-27,146,-127,3,200,-30,170,-130
Nov-2012,Decaf Espresso,Beans,Espresso,Decaf,Major Market,West,California,75,107,1691,228,304,532,197,7,220,290,510,190
Nov-2012,Amaretto,Beans,Coffee,Regular,Major Market,West,California,36,59,2758,113,3,116,-56,-6,130,0,130,-50
Nov-2012,Colombian,Beans,Coffee,Regular,Major Market,West,California,87,139,2580,249,374,623,235,-75,290,450,740,310
Nov-2012,Caffe Latte,Beans,Espresso,Regular,Major Market,West,California,59,83,1778,211,212,423,129,-11,200,210,410,140
Nov-2012,Caffe Mocha,Beans,Espresso,Regular,Major Market,West,California,109,142,912,121,168,289,26,-14,110,170,280,40
Nov-2012,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,West,California,22,33,984,81,117,198,84,4,70,110,180,80
Nov-2012,Lemon,Leaves,Herbal Tea,Decaf,Major Market,West,California,69,91,1272,225,265,490,174,14,210,240,450,160
Nov-2012,Darjeeling,Leaves,Tea,Regular,Major Market,West,California,33,44,930,118,172,290,128,18,80,130,210,110
Nov-2012,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Utah,31,64,601,82,102,184,38,-22,90,120,210,60
Nov-2012,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Washington,85,114,694,94,130,224,16,-24,110,150,260,40
Nov-2012,Decaf Espresso,Beans,Espresso,Decaf,Small Market,West,Oregon,50,74,1283,181,182,363,108,-12,170,180,350,120
Nov-2012,Amaretto,Beans,Coffee,Regular,Small Market,West,Utah,21,42,1060,69,81,150,39,-11,80,90,170,50
Nov-2012,Colombian,Beans,Coffee,Regular,Small Market,West,Oregon,17,61,470,53,75,128,14,-26,60,90,150,40
Nov-2012,Colombian,Beans,Coffee,Regular,Small Market,West,Washington,20,43,446,63,93,156,50,-20,70,110,180,70
Nov-2012,Caffe Mocha,Beans,Espresso,Regular,Small Market,West,Nevada,4,15,848,15,24,39,9,-1,10,20,30,10
Nov-2012,Caffe Mocha,Beans,Espresso,Regular,Small Market,West,Utah,33,45,552,101,130,231,85,-5,90,130,220,90
Nov-2012,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,West,Nevada,109,142,912,121,168,289,26,6,110,150,260,20
Nov-2012,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,West,Washington,42,73,1134,130,195,325,122,2,120,180,300,120
Nov-2012,Lemon,Leaves,Herbal Tea,Decaf,Small Market,West,Nevada,57,101,1150,173,239,412,138,8,160,220,380,130
Nov-2012,Lemon,Leaves,Herbal Tea,Decaf,Small Market,West,Oregon,29,42,561,88,112,200,70,0,80,100,180,70
Nov-2012,Mint,Leaves,Herbal Tea,Decaf,Small Market,West,Nevada,36,58,803,113,165,278,107,7,100,150,250,100
Nov-2012,Darjeeling,Leaves,Tea,Regular,Small Market,West,Nevada,75,108,1691,228,304,532,196,56,160,220,380,140
Nov-2012,Earl Grey,Leaves,Tea,Regular,Small Market,West,Nevada,59,84,1778,211,212,423,128,48,150,150,300,80
Nov-2012,Earl Grey,Leaves,Tea,Regular,Small Market,West,Oregon,25,57,798,78,119,197,62,12,50,90,140,50
Nov-2012,Green Tea,Leaves,Tea,Regular,Small Market,West,Nevada,93,127,7653,245,-245,32,-340,-60,180,-180,0,-280
Nov-2012,Green Tea,Leaves,Tea,Regular,Small Market,West,Oregon,31,54,666,102,143,245,89,19,70,100,170,70
Dec-2012,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,West,California,73,117,4216,224,-32,192,-149,1,260,-40,220,-150
Dec-2012,Decaf Espresso,Beans,Espresso,Decaf,Major Market,West,California,81,113,1744,247,329,576,216,6,240,310,550,210
Dec-2012,Amaretto,Beans,Coffee,Regular,Major Market,West,California,40,63,2947,127,-25,102,-88,2,150,-30,120,-90
Dec-2012,Colombian,Beans,Coffee,Regular,Major Market,West,California,97,149,2642,279,420,699,271,-79,330,500,830,350
Dec-2012,Caffe Latte,Beans,Espresso,Regular,Major Market,West,California,70,94,1820,250,251,501,157,-3,240,240,480,160
Dec-2012,Caffe Mocha,Beans,Espresso,Regular,Major Market,West,California,122,156,940,135,187,322,31,-9,130,180,310,40
Dec-2012,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,West,California,24,35,1003,86,124,210,89,9,80,110,190,80
Dec-2012,Lemon,Leaves,Herbal Tea,Decaf,Major Market,West,California,74,96,1321,241,284,525,188,18,220,260,480,170
Dec-2012,Darjeeling,Leaves,Tea,Regular,Major Market,West,California,34,45,959,123,179,302,134,24,90,130,220,110
Dec-2012,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Utah,25,59,619,68,85,153,26,-24,80,100,180,50
Dec-2012,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Washington,95,125,716,105,145,250,20,-30,120,170,290,50
Dec-2012,Decaf Espresso,Beans,Espresso,Decaf,Small Market,West,Oregon,42,66,1319,153,153,306,87,7,150,140,290,80
Dec-2012,Decaf Espresso,Beans,Espresso,Decaf,Small Market,West,Washington,24,45,1079,80,96,176,51,-9,70,100,170,60
Dec-2012,Amaretto,Beans,Coffee,Regular,Small Market,West,Utah,19,40,1075,63,76,139,36,-14,70,90,160,50
Dec-2012,Colombian,Beans,Coffee,Regular,Small Market,West,Washington,23,46,461,72,104,176,58,-22,80,120,200,80
Dec-2012,Caffe Mocha,Beans,Espresso,Regular,Small Market,West,Nevada,4,15,851,16,25,41,10,0,10,20,30,10
Dec-2012,Caffe Mocha,Beans,Espresso,Regular,Small Market,West,Utah,31,43,540,94,120,214,77,7,90,110,200,70
Dec-2012,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,West,Nevada,122,155,940,135,187,322,32,2,120,170,290,30
Dec-2012,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,West,Washington,37,69,1166,115,174,289,105,-5,100,160,260,110
Dec-2012,Lemon,Leaves,Herbal Tea,Decaf,Small Market,West,Nevada,73,116,1191,224,310,534,194,24,210,280,490,170
Dec-2012,Lemon,Leaves,Herbal Tea,Decaf,Small Market,West,Oregon,26,38,551,81,104,185,66,-4,70,100,170,70
Dec-2012,Mint,Leaves,Herbal Tea,Decaf,Small Market,West,Nevada,40,63,830,127,185,312,122,2,120,170,290,120
Dec-2012,Darjeeling,Leaves,Tea,Regular,Small Market,West,Nevada,81,114,1744,247,329,576,215,65,180,240,420,150
Dec-2012,Earl Grey,Leaves,Tea,Regular,Small Market,West,Nevada,70,94,1820,250,251,501,157,57,180,180,360,100
Dec-2012,Earl Grey,Leaves,Tea,Regular,Small Market,West,Oregon,29,60,817,88,133,221,73,13,60,100,160,60
Dec-2012,Green Tea,Leaves,Tea,Regular,Small Market,West,Nevada,111,145,8252,294,-294,31,-408,-88,210,-210,0,-320
Dec-2012,Green Tea,Leaves,Tea,Regular,Small Market,West,Oregon,41,65,690,134,186,320,121,21,90,140,230,100
Dec-2012,Green Tea,Leaves,Tea,Regular,Small Market,West,Utah,7,40,218,20,25,45,-15,-15,10,20,30,0
Oct-2013,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,West,California,50,93,3654,154,-24,139,-174,-74,220,-30,190,-100
Oct-2013,Decaf Espresso,Beans,Espresso,Decaf,Major Market,West,California,84,116,1662,257,341,637,334,94,230,320,550,240
Oct-2013,Amaretto,Beans,Coffee,Regular,Major Market,West,California,39,61,2555,122,-13,116,-110,-50,170,-20,150,-60
Oct-2013,Colombian,Beans,Coffee,Regular,Major Market,West,California,91,143,2548,260,390,693,367,-103,380,580,960,470
Oct-2013,Caffe Latte,Beans,Espresso,Regular,Major Market,West,California,66,90,1755,239,239,509,221,61,210,220,430,160
Oct-2013,Caffe Mocha,Beans,Espresso,Regular,Major Market,West,California,113,146,898,125,173,318,40,-10,110,160,270,50
Oct-2013,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,West,California,30,42,971,108,157,282,171,51,80,130,210,120
Oct-2013,Lemon,Leaves,Herbal Tea,Decaf,Major Market,West,California,74,95,1246,239,281,554,276,106,190,220,410,170
Oct-2013,Darjeeling,Leaves,Tea,Regular,Major Market,West,California,34,45,915,123,179,322,199,119,50,90,140,80
Oct-2013,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Oregon,13,35,419,43,64,114,43,-37,50,100,150,80
Oct-2013,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Utah,30,64,593,79,98,189,50,-70,100,160,260,120
Oct-2013,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Washington,87,117,683,96,134,245,25,-75,140,190,330,100
Oct-2013,Decaf Espresso,Beans,Espresso,Decaf,Small Market,West,Oregon,45,70,1267,161,161,343,135,25,140,150,290,110
Oct-2013,Decaf Espresso,Beans,Espresso,Decaf,Small Market,West,Washington,24,46,1055,80,94,185,71,-9,60,90,150,80
Oct-2013,Amaretto,Beans,Coffee,Regular,Small Market,West,Oregon,46,76,503,51,71,130,-7,-57,70,100,170,50
Oct-2013,Amaretto,Beans,Coffee,Regular,Small Market,West,Utah,20,41,1053,65,77,151,53,-37,90,110,200,90
Oct-2013,Colombian,Beans,Coffee,Regular,Small Market,West,Oregon,19,63,463,60,84,153,31,-59,80,130,210,90
Oct-2013,Colombian,Beans,Coffee,Regular,Small Market,West,Utah,15,42,375,47,64,118,33,-47,50,100,150,80
Oct-2013,Colombian,Beans,Coffee,Regular,Small Market,West,Washington,21,43,438,68,99,178,83,-27,90,140,230,110
Oct-2013,Caffe Latte,Beans,Espresso,Regular,Small Market,West,Washington,7,19,573,22,29,54,15,-5,10,20,30,20
Oct-2013,Caffe Mocha,Beans,Espresso,Regular,Small Market,West,Nevada,5,17,846,21,31,55,21,1,10,20,30,20
Oct-2013,Caffe Mocha,Beans,Espresso,Regular,Small Market,West,Utah,33,46,564,103,133,251,129,19,80,130,210,110
Oct-2013,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,West,Nevada,113,147,898,125,173,318,39,-21,90,150,240,60
Oct-2013,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,West,Washington,41,73,1119,125,188,334,171,41,90,160,250,130
Oct-2013,Lemon,Leaves,Herbal Tea,Decaf,Small Market,West,Nevada,50,93,1132,154,213,391,178,58,120,170,290,120
Oct-2013,Lemon,Leaves,Herbal Tea,Decaf,Small Market,West,Oregon,29,42,572,90,115,218,108,18,60,100,160,90
Oct-2013,Mint,Leaves,Herbal Tea,Decaf,Small Market,West,Nevada,39,62,789,122,176,318,169,39,90,150,240,130
Oct-2013,Mint,Leaves,Herbal Tea,Decaf,Small Market,West,Utah,26,50,1698,86,23,116,-40,-40,60,20,80,0
Oct-2013,Darjeeling,Leaves,Tea,Regular,Small Market,West,Nevada,84,117,1662,257,341,637,332,202,110,180,290,130
Oct-2013,Darjeeling,Leaves,Tea,Regular,Small Market,West,Oregon,5,16,480,21,32,56,24,4,0,20,20,20
Oct-2013,Earl Grey,Leaves,Tea,Regular,Small Market,West,Nevada,66,90,1755,239,239,509,221,141,110,120,230,80
Oct-2013,Green Tea,Leaves,Tea,Regular,Small Market,West,Nevada,96,129,7058,255,-255,22,-539,-369,110,-110,0,-170
Oct-2013,Green Tea,Leaves,Tea,Regular,Small Market,West,Utah,9,43,209,25,31,60,-18,-28,0,20,20,10
Nov-2013,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,West,California,57,100,3909,173,-27,156,-188,-58,200,-30,170,-130
Nov-2013,Decaf Espresso,Beans,Espresso,Decaf,Major Market,West,California,75,107,1691,228,304,567,292,102,220,290,510,190
Nov-2013,Amaretto,Beans,Coffee,Regular,Major Market,West,California,36,59,2758,113,3,124,-83,-33,130,0,130,-50
Nov-2013,Colombian,Beans,Coffee,Regular,Major Market,West,California,87,139,2580,249,374,664,349,39,290,450,740,310
Nov-2013,Caffe Latte,Beans,Espresso,Regular,Major Market,West,California,59,83,1778,211,212,451,191,51,200,210,410,140
Nov-2013,Caffe Mocha,Beans,Espresso,Regular,Major Market,West,California,109,142,912,121,168,308,39,-1,110,170,280,40
Nov-2013,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,West,California,22,33,984,81,117,211,125,45,70,110,180,80
Nov-2013,Lemon,Leaves,Herbal Tea,Decaf,Major Market,West,California,69,91,1272,225,265,522,258,98,210,240,450,160
Nov-2013,Darjeeling,Leaves,Tea,Regular,Major Market,West,California,33,44,930,118,172,309,190,80,80,130,210,110
Nov-2013,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Utah,31,64,601,82,102,196,56,-4,90,120,210,60
Nov-2013,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Washington,85,114,694,94,130,239,24,-16,110,150,260,40
Nov-2013,Decaf Espresso,Beans,Espresso,Decaf,Small Market,West,Oregon,50,74,1283,181,182,387,160,40,170,180,350,120
Nov-2013,Amaretto,Beans,Coffee,Regular,Small Market,West,Utah,21,42,1060,69,81,160,58,8,80,90,170,50
Nov-2013,Colombian,Beans,Coffee,Regular,Small Market,West,Oregon,17,61,470,53,75,136,21,-19,60,90,150,40
Nov-2013,Colombian,Beans,Coffee,Regular,Small Market,West,Washington,20,43,446,63,93,166,74,4,70,110,180,70
Nov-2013,Caffe Mocha,Beans,Espresso,Regular,Small Market,West,Nevada,4,15,848,15,24,42,13,3,10,20,30,10
Nov-2013,Caffe Mocha,Beans,Espresso,Regular,Small Market,West,Utah,33,45,552,101,130,246,126,36,90,130,220,90
Nov-2013,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,West,Nevada,109,142,912,121,168,308,39,19,110,150,260,20
Nov-2013,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,West,Washington,42,73,1134,130,195,346,181,61,120,180,300,120
Nov-2013,Lemon,Leaves,Herbal Tea,Decaf,Small Market,West,Nevada,57,101,1150,173,239,439,205,75,160,220,380,130
Nov-2013,Lemon,Leaves,Herbal Tea,Decaf,Small Market,West,Oregon,29,42,561,88,112,213,104,34,80,100,180,70
Nov-2013,Mint,Leaves,Herbal Tea,Decaf,Small Market,West,Nevada,36,58,803,113,165,296,159,59,100,150,250,100
Nov-2013,Darjeeling,Leaves,Tea,Regular,Small Market,West,Nevada,75,108,1691,228,304,567,291,151,160,220,380,140
Nov-2013,Earl Grey,Leaves,Tea,Regular,Small Market,West,Nevada,59,84,1778,211,212,451,190,110,150,150,300,80
Nov-2013,Earl Grey,Leaves,Tea,Regular,Small Market,West,Oregon,25,57,798,78,119,210,92,42,50,90,140,50
Nov-2013,Green Tea,Leaves,Tea,Regular,Small Market,West,Nevada,93,127,7653,245,-245,34,-505,-225,180,-180,0,-280
Nov-2013,Green Tea,Leaves,Tea,Regular,Small Market,West,Oregon,31,54,666,102,143,261,132,62,70,100,170,70
Dec-2013,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,West,California,73,117,4216,224,-32,205,-221,-71,260,-40,220,-150
Dec-2013,Decaf Espresso,Beans,Espresso,Decaf,Major Market,West,California,81,113,1744,247,329,614,321,111,240,310,550,210
Dec-2013,Amaretto,Beans,Coffee,Regular,Major Market,West,California,40,63,2947,127,-25,109,-131,-41,150,-30,120,-90
Dec-2013,Colombian,Beans,Coffee,Regular,Major Market,West,California,97,149,2642,279,420,745,402,52,330,500,830,350
Dec-2013,Caffe Latte,Beans,Espresso,Regular,Major Market,West,California,70,94,1820,250,251,534,233,73,240,240,480,160
Dec-2013,Caffe Mocha,Beans,Espresso,Regular,Major Market,West,California,122,156,940,135,187,343,46,6,130,180,310,40
Dec-2013,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,West,California,24,35,1003,86,124,224,132,52,80,110,190,80
Dec-2013,Lemon,Leaves,Herbal Tea,Decaf,Major Market,West,California,74,96,1321,241,284,559,279,109,220,260,480,170
Dec-2013,Darjeeling,Leaves,Tea,Regular,Major Market,West,California,34,45,959,123,179,322,199,89,90,130,220,110
Dec-2013,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Utah,25,59,619,68,85,163,39,-11,80,100,180,50
Dec-2013,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,West,Washington,95,125,716,105,145,266,30,-20,120,170,290,50
Dec-2013,Decaf Espresso,Beans,Espresso,Decaf,Small Market,West,Oregon,42,66,1319,153,153,326,129,49,150,140,290,80
Dec-2013,Decaf Espresso,Beans,Espresso,Decaf,Small Market,West,Washington,24,45,1079,80,96,188,76,16,70,100,170,60
Dec-2013,Amaretto,Beans,Coffee,Regular,Small Market,West,Utah,19,40,1075,63,76,148,53,3,70,90,160,50
Dec-2013,Colombian,Beans,Coffee,Regular,Small Market,West,Washington,23,46,461,72,104,188,86,6,80,120,200,80
Dec-2013,Caffe Mocha,Beans,Espresso,Regular,Small Market,West,Nevada,4,15,851,16,25,44,15,5,10,20,30,10
Dec-2013,Caffe Mocha,Beans,Espresso,Regular,Small Market,West,Utah,31,43,540,94,120,228,114,44,90,110,200,70
Dec-2013,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,West,Nevada,122,155,940,135,187,343,47,17,120,170,290,30
Dec-2013,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,West,Washington,37,69,1166,115,174,308,156,46,100,160,260,110
